id,RestID,Restaurant_Name,Address,Locality,City,Country_Code,Longitude,Latitude,Cuisines,Table_booking,Online_delivery,delv_now,order_menu,avg_cost,Currency,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
5151,313398,Ramjee's,E-2/16-1st Floor-Near Shani Mandir-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2096823,28.5340507,Street Food- North Indian,No,Yes,No,No,150,Indian Rupees(Rs.),1,3.3,Orange,Average,62
5152,307746,Rollmaal,Shop 9-Corner Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2135137,28.5388893,Fast Food- North Indian- Chinese,No,Yes,No,No,500,Indian Rupees(Rs.),2,3.4,Orange,Average,218
5153,3043,Shaolin,2/30-Shivalik Geetanjali Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2069233,28.5341425,Chinese,No,Yes,No,No,800,Indian Rupees(Rs.),2,3.4,Orange,Average,217
5154,301190,Subway,1/3-E Block-Main Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2095102,28.534046,American- Fast Food- Salad- Healthy Food,No,Yes,No,No,500,Indian Rupees(Rs.),2,2.8,Orange,Average,183
5155,18233599,The Chocolate Room,B-6-Ground Floor-Shivalik-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2063347,28.5335269,Cafe- Italian- Mexican- Salad- Desserts,Yes,Yes,No,No,850,Indian Rupees(Rs.),2,3.4,Orange,Average,155
5156,1036,The Delhi Heights,2 & 3-E-6/12-Main Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2078004,28.5327826,North Indian- Mughlai- Chinese,Yes,Yes,No,No,800,Indian Rupees(Rs.),2,2.8,Orange,Average,198
5157,310665,Thok (The House of Kakori),Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2096819,28.534082,North Indian- Mughlai- Chinese,No,Yes,Yes,No,600,Indian Rupees(Rs.),2,3.4,Orange,Average,485
5158,18322671,Uloo,JE 2-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2155012,28.5354885,North Indian- Mughlai- Chinese,No,Yes,Yes,No,600,Indian Rupees(Rs.),2,3.2,Orange,Average,134
5159,18353692,Vadapav Junction & More,Shop 4-Opposite Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2122866,28.5369963,Street Food- Fast Food,No,Yes,No,No,350,Indian Rupees(Rs.),1,3.3,Orange,Average,37
5160,18365877,Behrouz Biryani,Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2119129,28.5369433,Biryani,No,Yes,No,No,600,Indian Rupees(Rs.),2,3.6,Yellow,Good,61
5161,310848,Beliram Degchiwala,Shop 10 & 11-Corner Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2135506,28.5386851,North Indian- Mughlai- Chinese,No,Yes,No,No,900,Indian Rupees(Rs.),2,3.5,Yellow,Good,226
5162,18398602,Bhukkhar,T -7A-Opposite 90/14-A-Khirki Extension-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.214436,28.5344871,North Indian- Chinese- Mughlai,No,Yes,No,No,500,Indian Rupees(Rs.),2,3.9,Yellow,Good,100
5163,18376472,Biryani Blues,Building 2-Ground Floor-Corner Market-Maharishi Dayanand Marg-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2132354,28.5391434,Biryani- Hyderabadi,No,Yes,No,No,1000,Indian Rupees(Rs.),3,3.9,Yellow,Good,113
5164,18455531,Bun Intended,Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.21034631,28.53449044,Burger- American- Fast Food,No,Yes,No,No,850,Indian Rupees(Rs.),2,3.9,Yellow,Good,50
5165,18208912,Casa Asia,Opposite Select Citywalk-J Block-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2124201,28.5357513,Chinese,No,Yes,No,No,650,Indian Rupees(Rs.),2,3.8,Yellow,Good,306
5166,2586,Chic Fish,32-Corner Market-Maharishi Dayanand Marg-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2143619,28.5382487,North Indian- Chinese,No,Yes,No,No,750,Indian Rupees(Rs.),2,3.5,Yellow,Good,361
5167,301722,Dunkin' Donuts,C-6-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2115336,28.5363476,Burger- Desserts- Fast Food,No,Yes,No,No,600,Indian Rupees(Rs.),2,3.6,Yellow,Good,290
5168,18285729,Farratta,17-18-1st Floor-Corner Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2138677,28.5386342,North Indian- Chinese,No,Yes,No,No,800,Indian Rupees(Rs.),2,3.7,Yellow,Good,93
5169,305526,Flavors of Chennai,6-Corner Market-Near Hanuman Temple-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2136687,28.538922,South Indian,No,Yes,No,No,400,Indian Rupees(Rs.),1,3.7,Yellow,Good,370
5170,18357542,Food For Thought,14-Navjivan Vihar-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2001377,28.5322332,North Indian- Italian,No,Yes,No,No,700,Indian Rupees(Rs.),2,3.8,Yellow,Good,55
5171,18291199,FreshMenu,181-C-Khirki Extension-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2191149,28.5306173,Italian- Chinese- Continental- Thai- Mediterranean- Lebanese,No,Yes,No,No,600,Indian Rupees(Rs.),2,3.7,Yellow,Good,132
5172,5726,Giani's,2-C-10-Opposite ITI-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2115555,28.5363348,Ice Cream- Desserts,No,Yes,No,No,400,Indian Rupees(Rs.),1,3.7,Yellow,Good,145
5173,302922,Gopala,C31-Main Market-Near HDFC Bank-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2111963,28.5364161,Mithai- Street Food,No,No,No,No,250,Indian Rupees(Rs.),1,3.8,Yellow,Good,45
5174,7658,Green Chick Chop,E 6/75-Main Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2093418,28.5341236,Raw Meats- North Indian- Fast Food,No,No,No,No,350,Indian Rupees(Rs.),1,3.5,Yellow,Good,52
5175,18286490,Hunger Must Die,Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2087849,28.5312482,Italian- North Indian- Chinese- Mughlai,No,Yes,No,No,500,Indian Rupees(Rs.),2,3.7,Yellow,Good,99
5176,7654,Kolkata Kathi Roll,3-E-2/16-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2097112,28.5340565,Fast Food,No,No,No,No,150,Indian Rupees(Rs.),1,3.6,Yellow,Good,82
5177,18254534,Max Grille and Kitchen,2A-Corner Market-Near Arya Samaj Mandir-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2133213,28.5393306,North Indian- Mughlai- Chinese,Yes,Yes,No,No,850,Indian Rupees(Rs.),2,3.5,Yellow,Good,99
5178,9100,Moti Sweets,C-5-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2115266,28.5363955,Mithai- Street Food,No,No,No,No,100,Indian Rupees(Rs.),1,3.6,Yellow,Good,114
5179,6475,Nazeer Foods,C-5-Ground Floor-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2123353,28.5366373,North Indian- Mughlai- Chinese,No,No,No,No,650,Indian Rupees(Rs.),2,3.6,Yellow,Good,427
5180,300302,Nikashee,E-1/12-Ground Floor-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2090442,28.5340283,Chinese- Thai,No,No,No,No,600,Indian Rupees(Rs.),2,3.7,Yellow,Good,408
5181,304302,Noodle Box,B1/12-Near Apeejay School-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2177996,28.5370577,Chinese- Thai,No,Yes,No,No,700,Indian Rupees(Rs.),2,3.5,Yellow,Good,60
5182,306166,Pema's,Shop 3-3/31-Upper Ground Floor-Shivalik Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2072907,28.5342075,Chinese- Tibetan- Japanese,No,Yes,No,No,700,Indian Rupees(Rs.),2,3.6,Yellow,Good,412
5183,18345755,Plumber - The Lounge,10 & 11-Corner Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2136424,28.5388893,Thai- Chinese- North Indian,No,No,No,No,1500,Indian Rupees(Rs.),3,3.9,Yellow,Good,38
5184,9751,Pudding & Pie,C-60-Shivalik Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2093777,28.5363564,Bakery- Fast Food,No,No,No,No,450,Indian Rupees(Rs.),1,3.7,Yellow,Good,137
5185,2867,RP's Restaurant,50-D-Savitri Nagar-Main Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2185071,28.5406266,Mughlai- North Indian- Chinese,No,Yes,No,No,700,Indian Rupees(Rs.),2,3.5,Yellow,Good,259
5186,8346,Soi Thai,Shop 3-Navjivan Vihar Market-Navjivan Vihar-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2000632,28.5320727,Thai- Japanese,No,Yes,No,No,1500,Indian Rupees(Rs.),3,3.6,Yellow,Good,148
5187,305871,Speedy Chow,9-1st Floor-Corner Market-Maharishi Dayanand Marg-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2135346,28.538886,Chinese- Thai,No,Yes,No,No,850,Indian Rupees(Rs.),2,3.6,Yellow,Good,268
5188,18425151,Stoned Age Kitchen,H-18/11-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2079315,28.5317046,Continental,No,Yes,No,No,400,Indian Rupees(Rs.),1,3.9,Yellow,Good,91
5189,998,Suribachi,T-540-Panchshila Park-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2132758,28.539624,Asian- North Indian- Continental,Yes,Yes,No,No,1500,Indian Rupees(Rs.),3,3.5,Yellow,Good,104
5190,452,Swagath,C-8-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2116173,28.5364058,North Indian- Chinese- Seafood- Chettinad,Yes,No,No,No,1500,Indian Rupees(Rs.),3,3.5,Yellow,Good,168
5191,18163892,The Delhi Canteen,30-Corner Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2142624,28.5384888,North Indian- Continental- Asian- Chinese- Thai,Yes,Yes,No,No,1000,Indian Rupees(Rs.),3,3.6,Yellow,Good,305
5192,18432219,The Grill Kitchen,Opposite Gurudwara-L Block Road-Sector 6-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2060663,28.5331227,North Indian- Mughlai,No,Yes,No,No,650,Indian Rupees(Rs.),2,3.8,Yellow,Good,75
5193,18458339,The Midnight Heroes,Sri Aurbindo Marg-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.21055888,28.5339573,North Indian- Biryani- Chinese- Fast Food,No,Yes,No,No,950,Indian Rupees(Rs.),2,3.7,Yellow,Good,41
5194,18375421,The Salad Bowl,Navjeevan Vihar-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2002839,28.5322327,Healthy Food- Salad,No,Yes,No,No,800,Indian Rupees(Rs.),2,3.5,Yellow,Good,34
5195,209,Domino's Pizza,C-7-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.211528,28.5363241,Pizza- Fast Food,No,No,No,No,700,Indian Rupees(Rs.),2,2.3,Red,Poor,185
5196,18428394,Food Army,T-265 C/8A-Chirag Dilli-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2243276,28.5373992,North Indian- Mughlai- Chinese,No,Yes,No,No,450,Indian Rupees(Rs.),1,2.3,Red,Poor,18
5197,1030,Moti Restaurant,16-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2121141,28.536674,North Indian- South Indian- Chinese- Mughlai,No,Yes,No,No,550,Indian Rupees(Rs.),2,2.4,Red,Poor,137
5198,7661,New Baba Da Dhaba,J1/110-Gupta Colony-Near Saini Estate-Khirki Extension-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2170275,28.5331218,North Indian- Mughlai- Chinese,No,Yes,No,No,400,Indian Rupees(Rs.),1,2,Red,Poor,84
5199,6179,Tunday Kababi,489-55/4-Corner Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2126555,28.5406063,Lucknowi- Mughlai,No,Yes,No,No,600,Indian Rupees(Rs.),2,2.2,Red,Poor,182
5200,18446475,Dilli BC,B-2-Local Shopping Complex-STC/MMTC Market-Near Sri Aurobindo College-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2036117,28.5325807,North Indian- Mughlai,No,Yes,No,No,700,Indian Rupees(Rs.),2,4.4,Green,Very Good,84
5201,311161,Litti.In,Shop 1-A-C-10-Ground Floor-Opposite HDFC Bank-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2111802,28.5364058,Bihari,No,Yes,No,No,300,Indian Rupees(Rs.),1,4,Green,Very Good,308
5202,313206,Nizam's Kathi Kabab,33-Corner Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2145409,28.5384902,North Indian- Fast Food,Yes,Yes,No,No,900,Indian Rupees(Rs.),2,4,Green,Very Good,153
5203,18334452,Pepper Kitchen,C 51-Ground Floor-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2104778,28.5355604,Cafe- American- Italian,No,Yes,No,No,500,Indian Rupees(Rs.),2,4,Green,Very Good,244
5204,18253111,Rustom's Cafe & Bakery,Khoj International Artists Association-S-17-Khirkee Extension-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2184409,28.5311532,Cafe- Bakery- Parsi,No,Yes,No,No,700,Indian Rupees(Rs.),2,4.1,Green,Very Good,84
5205,18219545,Salad Days,Shop 1&2-C51-Ground Floor-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.21051,28.535704,Healthy Food- Salad,No,Yes,No,No,800,Indian Rupees(Rs.),2,4,Green,Very Good,255
5206,18348970,Stop My Starvation,C-10-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2112209,28.5364043,Cafe- Desserts,No,Yes,No,No,300,Indian Rupees(Rs.),1,4.3,Green,Very Good,126
5207,18334465,Sushi Junction,Shivalik Road-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2072826,28.5340992,Sushi- Japanese- Healthy Food,No,Yes,No,No,1000,Indian Rupees(Rs.),3,4,Green,Very Good,53
5208,18272370,Vero Gusto,C-4-Main Market-Malviya Nagar-New Delhi,Malviya Nagar,New Delhi,1,77.2118497,28.5367368,Cafe- Fast Food- Healthy Food,No,Yes,No,No,250,Indian Rupees(Rs.),1,4.1,Green,Very Good,135
5209,311846,Snack Junction,Opposite FICCI Auditorium-Near Metro Station-Mandi House-New Delhi,Mandi House,New Delhi,1,77.2321792,28.6268536,Chinese,No,No,No,No,300,Indian Rupees(Rs.),1,3.2,Orange,Average,10
5210,311432,Turant,Opposite FICCI Auditorium-Near Metro Station-Mandi House-New Delhi,Mandi House,New Delhi,1,77.2319851,28.6267282,Chinese,No,No,No,No,300,Indian Rupees(Rs.),1,3.3,Orange,Average,47
5211,304972,Snacks Point,Mandi House Metro Station-Mandi House-New Delhi,Mandi House,New Delhi,1,77.2337174,28.62540821,Fast Food,No,No,No,No,100,Indian Rupees(Rs.),1,0,White,Not rated,1
5212,18356812,The Sweet Spot,25-Central Lane-Bengali Market-Mandi House-New Delhi,Mandi House,New Delhi,1,77.2305796,28.6304834,Bakery,No,No,No,No,600,Indian Rupees(Rs.),2,0,White,Not rated,2
5213,18294392,Kafe @ Museum,National Museum-Mansingh Road-New Delhi,Mansingh Road,New Delhi,1,77.22,28.61,North Indian- Continental,No,No,No,No,300,Indian Rupees(Rs.),1,0,White,Not rated,2
5214,308489,Friends Cafe,A-36-Mohan Cooperative Industrial Estate-Mathura Road-New Delhi,Mathura Road,New Delhi,1,77.29213391,28.52182344,North Indian,No,No,No,No,500,Indian Rupees(Rs.),2,0,White,Not rated,2
5215,313175,Aromas of Pind,A-38-Mohan Cooperative Estate-Near Sarita Vihar Metro Station-Opposite Metro Pillar 302-Mathura Road-New Delhi,Mathura Road,New Delhi,1,77.29338784,28.52175981,North Indian- Chinese,Yes,Yes,No,No,1200,Indian Rupees(Rs.),3,4.2,Green,Very Good,278
5216,301842,Apna Dhaba and Caters,Street 2-BE-335-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.119036,28.6307787,North Indian,No,No,No,No,300,Indian Rupees(Rs.),1,3.2,Orange,Average,20
5217,311378,Green Chick Chop,BE 359-A-Swargashram Road-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1186217,28.6308872,Raw Meats- North Indian- Fast Food,No,Yes,No,No,350,Indian Rupees(Rs.),1,2.7,Orange,Average,7
5218,301830,Jai Shree Durga South Indian Corner,BE-324-Street 4-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.120189,28.6308138,South Indian- Chinese,No,No,No,No,350,Indian Rupees(Rs.),1,3,Orange,Average,6
5219,18323144,Malabar Catering House,C-84-Mayapuri Industrial Area-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1193692,28.6216271,Biryani- Kerala,No,No,No,No,400,Indian Rupees(Rs.),1,3.2,Orange,Average,13
5220,311377,Meenakshi Bhawan,BE-334-Main Road-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.119336,28.6307842,South Indian- Chinese,No,No,No,No,300,Indian Rupees(Rs.),1,3.1,Orange,Average,14
5221,301848,New Raja Sweets,A 140-Gandhi Nagar-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1144456,28.6258469,Mithai- Street Food,No,No,No,No,150,Indian Rupees(Rs.),1,2.9,Orange,Average,18
5222,307998,Pizza Treat,A1-Main Gandhi Market-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1155946,28.6258815,Pizza- Fast Food,No,No,No,No,250,Indian Rupees(Rs.),1,3,Orange,Average,6
5223,5940,Pudding & Pie,B-99-Mayapuri Industrial Area-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1141938,28.6258347,Bakery- Fast Food,No,No,No,No,450,Indian Rupees(Rs.),1,3.1,Orange,Average,7
5224,301826,Rita Chinese Food,B 357-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1160349,28.6257821,Chinese,No,No,No,No,350,Indian Rupees(Rs.),1,3.1,Orange,Average,10
5225,312923,Vibes of Punjab,C-101-Mayapuri-Main Road-Near DD Motors-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1176174,28.6227746,North Indian- Mughlai- Chinese,No,No,No,No,700,Indian Rupees(Rs.),2,3.2,Orange,Average,21
5226,301817,Ramji Di Hatti & Caterers,BE-324-Street 4-Opposite M.I.G. Flats-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.120274,28.6307493,North Indian,No,No,No,No,350,Indian Rupees(Rs.),1,3.5,Yellow,Good,25
5227,301820,Spicy Tadka,BE 332-Hari Nagar Street 3-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1196062,28.6308168,North Indian- Chinese,No,Yes,No,No,600,Indian Rupees(Rs.),2,3.5,Yellow,Good,24
5228,18460315,Mr. Tandoori Lal,BE-321/A-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1204704,28.6307568,Chinese- North Indian,No,No,No,No,300,Indian Rupees(Rs.),1,0,White,Not rated,3
5229,301809,Om Sweets & Caterers,70-Hari Nagar-Near Jasrotia Hospital-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1118707,28.6258268,North Indian,No,No,No,No,200,Indian Rupees(Rs.),1,0,White,Not rated,3
5230,18368012,Sardar Ji Take Away & Caterers,A 148-Gandhi Market-Hari Nagar-Mayapuri Phase 2-New Delhi,Mayapuri Phase 2,New Delhi,1,77.1139522,28.6259394,North Indian- Chinese,No,No,No,No,450,Indian Rupees(Rs.),1,0,White,Not rated,2
5231,18429423,9 is Mine,4-BSES market-Pocket 1-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.297847,28.607116,Fast Food,No,Yes,No,No,300,Indian Rupees(Rs.),1,2.6,Orange,Average,4
5232,6180,Aashirwad,A 1-Acharya Niketan-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2924811,28.6089584,Chinese- North Indian,No,No,No,No,450,Indian Rupees(Rs.),1,3.2,Orange,Average,19
5233,301108,Aggarwal Sweet & Bakers,B-1/3B-New Ashok Nagar-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.3081612,28.5891462,Mithai- Street Food,No,No,No,No,150,Indian Rupees(Rs.),1,2.9,Orange,Average,5
5234,8105,Amit Hotel,A 110-New Ashok Nagar-Near-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.3088206,28.5903034,North Indian,No,No,No,No,150,Indian Rupees(Rs.),1,2.9,Orange,Average,7
5235,313185,Angrezee Dhaba,Mini DDA Market-Mayur Kunj-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.30209798,28.58521417,North Indian- Mughlai- Chinese,No,Yes,No,No,350,Indian Rupees(Rs.),1,2.8,Orange,Average,7
5236,8109,Ankur Family Restaurant,B 17/E Metro Station-New Ashok Nagar-Near Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.3062786,28.5892005,North Indian,No,No,No,No,300,Indian Rupees(Rs.),1,2.9,Orange,Average,4
5237,304267,Bansal Sweet,A 4/1-Acharya Niketan-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2934295,28.6082009,Desserts- Street Food,No,No,No,No,150,Indian Rupees(Rs.),1,2.7,Orange,Average,20
5238,313351,Baskin Robbins,G-7-9-Sikka Plaza 2-Near Ahlcon Public School-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2905861,28.6071522,Ice Cream,No,Yes,No,No,300,Indian Rupees(Rs.),1,3.1,Orange,Average,13
5239,309227,Caravan Resto Bar,A-10-Acharya Niketan-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2938353,28.6078005,North Indian- Chinese- Mughlai,Yes,Yes,No,No,1100,Indian Rupees(Rs.),3,3.2,Orange,Average,51
5240,18285695,Celebration Multi Cuisine Restaurant,15-Upper Ground Floor-Pratap Nagar-Near Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2952484,28.6065957,North Indian- Chinese,No,No,No,No,500,Indian Rupees(Rs.),2,2.7,Orange,Average,14
5241,18146358,Chatto Chapati,288-B-Pocket 2-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.30096575,28.61013581,North Indian,No,No,No,No,250,Indian Rupees(Rs.),1,3,Orange,Average,8
5242,312715,Chawla'sŒ_,Acharya Niketan-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.30109818,28.58918625,North Indian- Mughlai,Yes,No,No,No,750,Indian Rupees(Rs.),2,2.7,Orange,Average,29
5243,311245,China Town,Samachar Market-DAV Complex-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2952961,28.5979305,Chinese,No,Yes,No,No,300,Indian Rupees(Rs.),1,2.7,Orange,Average,11
5244,6173,China Town,Opposite Fine Home Apartments-Acharya Niketan-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2936557,28.6080098,Chinese,No,No,No,No,350,Indian Rupees(Rs.),1,2.7,Orange,Average,28
5245,301353,Dazzle Pastry Shop,P 19-Acharya Niketan-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2928133,28.6083198,Bakery- Fast Food,No,No,No,No,150,Indian Rupees(Rs.),1,2.6,Orange,Average,25
5246,300957,Delicacy Foods,1-DDA Market-Pocket 4-Near Maharaja Agrasen College-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2932581,28.6030873,North Indian- Mughlai- Chinese,No,No,No,No,650,Indian Rupees(Rs.),2,3.2,Orange,Average,86
5247,312703,Dolphin Rolls,Shop 389-B Block-New Ashok Nagar-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.3078187,28.5898772,Fast Food- Chinese,No,No,No,No,200,Indian Rupees(Rs.),1,2.9,Orange,Average,6
5248,6183,Durbar Restaurant,166-Pratap Nagar-Opposite Pocket 4-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2930355,28.6043403,North Indian- Chinese,No,No,No,No,500,Indian Rupees(Rs.),2,2.7,Orange,Average,33
5249,301037,Ever Green Pastry Shop,230-Main Market-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.291701,28.6095613,Bakery,No,No,No,No,200,Indian Rupees(Rs.),1,3.1,Orange,Average,34
5250,8069,Evergreen Sweets Corner,A-650-New Ashok Nagar-Near Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.3122802,28.5946814,Mithai- Street Food,No,No,No,No,100,Indian Rupees(Rs.),1,3,Orange,Average,8
5251,306107,Great Plates By AJ,G-1-4-DLF Galleria Mall-District Centre-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2964127,28.5921814,North Indian- Chinese- Mughlai,Yes,Yes,No,No,900,Indian Rupees(Rs.),2,3.1,Orange,Average,77
5252,308359,Green Chick Chop,Shop 3-4-& 4-A-Samachar Market-Mayur Vihar Phase 1 Extension-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2946516,28.5978455,Raw Meats- North Indian- Fast Food,No,No,No,No,350,Indian Rupees(Rs.),1,3.2,Orange,Average,24
5253,18260604,Haqeem's,Shop 2-Plot 1-Sikka Plaza-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2904619,28.6070462,North Indian,No,No,No,No,250,Indian Rupees(Rs.),1,2.7,Orange,Average,14
5254,6185,Himalaya Food Corner,C-24-Acharya Niketan-Near ICICI Bank-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2956989,28.6078263,North Indian- Mughlai- Chinese,No,No,No,No,500,Indian Rupees(Rs.),2,2.7,Orange,Average,46
5255,304259,Hot Joint Fast Food,Metro Station Gate 1-Mayur Vihar Phase 1-New Delhi,Mayur Vihar Phase 1,New Delhi,1,77.2894952,28.6045493,Chinese- Fast Food,No,No,No,No,350,Indian Rupees(Rs.),1,2.6,Orange,Average,61
